,Unnamed: 0,stance,target,text
9168,9168,neutral,"['ኢዜማ', 'ፓርቲ']","['ምነው', 'ምድረ', 'ፎጣ', 'ለባሽ', 'ሁላ', 'ተነጫጫሽ', 'ሶሻል', 'ሚዲያ', 'ላይ', 'ከምዘባርቂ', 'ተግብረሽ', 'አሳይአዳሜ', 'እውነታው', 'እስኪ', 'ገባሽ', 'ተፍጨርጨሪ', 'ተልባ', 'ሁላ']"
9169,9169,favor,"['ብልፅግና', 'ፓርቲ']","['የሰላም', 'ፀር', 'የሆኑትን', 'አካላት', 'ጀግናው', 'ሰራዊታችን', 'ልክ', 'እያስገባልን', 'ነው']"
9170,9170,neutral,"['አብን', 'ፓርቲ']","['የአማራ', 'ክልል', 'ህዝብ', 'ሳይሆን', 'የአማራ', 'ህዝብ', 'ተብሎ', 'ይስተካከል']"
9171,9171,favor,"['ኢዜማ', 'ፓርቲ']","['ፕሮፌሰር', 'ብርሀኑ', 'ክብር', 'ይገባሀል']"
9172,9172,neutral,"['አብን', 'ፓርቲ']","['በዝህ', 'በስለጠነ', 'ጊዜ', 'ሺማግሌ', 'ሺፍታወችን', 'መያዝ', 'ያቃተው', 'መግስት']"
9173,9173,neutral,"['ኢዜማ', 'ፓርቲ']","['ከኑሮ', 'ዉድነት', 'የሚያላቅቅ', 'ፓርት', 'ንገሩኝ', 'እስት']"
9174,9174,against,"['ብልፅግና', 'ፓርቲ']","['ኢህአዴግም', 'እንዲህ', 'እቡይ', 'የተሞላበት', 'መግለጫ', 'ሲሰጥ', 'ነበር']"
9175,9175,favor,"['አብን', 'ፓርቲ']","['ከጀግና', 'መወለድ', 'ምንግዜም', 'ጀግና', 'ነው']"
9176,9176,against,"['ቀይ', 'ባህር']","['አሁን', 'ሰለ', 'ቀይ', 'ሸንኩርት', 'ነው', 'እያሳሰበን', 'ያለው']"
9177,9177,neutral,"['ቀይ', 'ባህር']","['የአማራ', 'ህዝብና', 'የትግራይ', 'ህዝብ', 'እንዋደዳለን', 'በጦርነቱ', 'ግዜ', 'እንኳ', 'በስደት', 'እያለን', 'ትግራይ', 'ከጓደኞቸ', 'ጋ', 'አብረን', 'ቁጭ', 'ብለን', 'እየበላን', 'እየጠጣን', 'ነበር', 'ጦርነቱን', 'የምንከታተለው', 'ፓለቲካ', 'በሰአቱ', 'ስለተለያየን', 'እንከራከራለን', 'ግን', 'ቀን', 'ሳንጣላ', 'ይኸው', 'እዚህ', 'ደርሰናል', 'አላሀምዱሊላህ', 'ሁለቱን', 'ብሄር', 'ፓለቲከኞች', 'ወልቃይት', 'ራያ', 'የስልጣን', 'ማራዘሚየቸው', 'ስለሆነ', 'መለያያ', 'ቁማር', 'ይጫወታሉ']"
9178,9178,favor,"['ሰንድቅ', 'አላማ']","['የክልል', 'ባዲራን', 'አጥፊልንና', 'የድሮ', 'ባዲራችንን', 'የስቀልልን']"
9179,9179,against,"['ቀይ', 'ባህር']","['የስው', 'ልክ', 'አታቁም', 'ወንድሙን', 'ያጣበትን', 'የቅርብ', 'ግዜ', 'ታሪክ', 'በበስዬም', 'የሰአት', 'ቅጠል', 'የጣላችሁበት', 'ውርደታችሁ', 'የዘነጋችሁት', 'አደይመስለንም', 'አሁንም', 'ለሰላምና', 'ሰላም', 'ነው', 'እምነታችን', 'አሁንግን', 'በፒሪድ', 'የሚመጣ', 'እብደት', 'አንቀበለውም']"
9180,9180,against,"['ቀይ', 'ባህር']","['አማራ', 'ከሀዲ', 'አይደለም', 'ኤርትራን', 'አይወጋም', 'ከኤርትራ', 'ጋር', 'ቆሞ', 'ፋሸስቱን', 'ግን', 'ይወጋል']"
9181,9181,neutral,"['ብልፅግና', 'ፓርቲ']","['አሏህየ', 'አገራችንን', 'ሰላም', 'ፍቅር', 'አዲርግልን', 'ያረቢ', 'የእናት', 'የአባት', 'ለቅሶ', 'ከሰሜን', 'ደቡብ', 'ከምስራቅ', 'ምእራብ', 'ለቅሶቸውን', 'አቁምልን', 'ያረቢ', 'የኛ', 'ወንጀል', 'አያልቅም', 'አንተው', 'ማረን']"
9182,9182,neutral,"['አብን', 'ፓርቲ']","['ብዙውን', 'ዘመን', 'አማራው', 'በኢትዮጵያዊነቱ', 'አተኩሮ', 'ሲሰራ', 'ለነበረ', 'በብሄር', 'ለመደራጅት', 'ፈተና', 'ነበረበት', 'ሆኖም', 'አሁን', 'አንድ', 'አንድ', 'ሁኔተዎች', 'በመፈጠራቸው', 'አደራጆቹ', 'አንድ', 'ከሆኑ', 'ህዝቡ', 'ዝግጁ', 'ነው', 'ለመደራጀት']"
9183,9183,neutral,"['ሰንድቅ', 'አላማ']","['ባንድራ', 'ማለት', 'የአንዱ', 'እንደ', 'ወካይ', 'አንዱን', 'አግላይ', 'መሆን', 'የለበትም', 'ሁሉን', 'አከተች', 'ህዝብ', 'ያመነበትን', 'የተወያየበት', 'መሆን', 'አለበት', 'ከስሜት', 'የፀዳ', 'ከፖርት', 'ስሜት', 'የፀዳ']"
9184,9184,against,"['አብን', 'ፓርቲ']","['ታላቄ', 'እና', 'ምርጡ', 'ወንድሜ', 'በዚህ', 'ስንለው', 'በዚህ', 'እየወደቀ', 'ግራ', 'እየተጋባን', 'ነው', 'እባካችሁ', 'ተመካክረን', 'መስመር', 'ይያዝ', 'እኛ', 'እዬሰለቸን', 'ነው', 'የቁማር', 'ሂደት', 'ይቁም']"
9185,9185,favor,"['ብልፅግና', 'ፓርቲ']","['አሁንም', 'ትበለፅጋለህ', 'በአላህ', 'ሀይል', 'አብይ', 'አህመድ']"
9186,9186,neutral,"['ኢዜማ', 'ፓርቲ']","['ብልዜማ', 'ለማለት', 'ነው', 'የታይፕ', 'ስህተት', 'አለ', 'አስተካክሉት']"
9187,9187,favor,"['ብልፅግና', 'ፓርቲ']","['ብልፅግና', 'ያለምንም', 'ጥርጥር', 'መሪነቱን', 'ይቀጥላል']"
9188,9188,favor,"['አብን', 'ፓርቲ']","['በጣም', 'ደስ', 'ይላል', 'አማራችን', 'ወደፊት']"
9189,9189,neutral,"['ብልፅግና', 'ፓርቲ']","['እይ', 'አገኘሁ', 'ብዙ', 'ዋጋ', 'የከፈለ', 'ነው', 'ለምን', 'እሱን', 'ብቻ', 'መቃውሙ', 'እግባብ', 'አይደለም']"
9190,9190,neutral,"['ብልፅግና', 'ፓርቲ']","['ፈጣሪ', 'ጠላቶቻችንን', 'ሙዝ', 'በዳቦ', 'ሳይሆን', 'አፈር', 'ያብላልን', 'አሜን']"
9191,9191,neutral,"['አብን', 'ፓርቲ']","['ቴዎድሮስ', 'ሀይለማርያም', 'ወደፊት', 'ቢመጣ']"
9192,9192,favor,"['ብልፅግና', 'ፓርቲ']","['በብልፅግና', 'ተስፋ', 'አለን', 'ግን', 'ተስፋችን', 'ሳይሟጠጥ', 'ህግ', 'በማስከበሩ', 'ረገድ', 'በርትቶ', 'መስራት', 'አለበትበግፍ', 'የሰውን', 'ልጅ', 'በማንነቱ', 'መገድልን', 'መፈናቀል', 'ከምንም', 'ቅድመ', 'ሁኔታ', 'እልባት', 'ሊያገኝ', 'ይገባል', 'የሰውን', 'ልጅ', 'በግፍ', 'የሚገሉ', 'የሚያፈናቅሉትንም', 'የማያዳግም', 'ከእስር', 'ቤት', 'ባለፈ', 'በሰሩት', 'ልክ', 'የገደለን', 'በመግደል', 'በሞት', 'መቀጣት', 'አለባቸው']"
9193,9193,neutral,"['ብልፅግና', 'ፓርቲ']","['እንደ', 'አብርሆት', 'ያሉ', 'ላይብረሮች', 'የሀገርቱ', 'እንብርት', 'በሆኑ', 'ከተሞች', 'ሁሉ', 'መገንባት', 'አለባቸዉ', 'ትዉልድ', 'የማወቅ', 'ፍላጎቱ', 'ሳይገደብ', 'ለሀገር', 'ጠቃሚ', 'የሆኑ', 'ሀሳቦችን', 'በነፃነት', 'መሸመት', 'የሚችልበት', 'አማራጭ', 'መፍጠር', 'ያስፈልጋል']"
9194,9194,neutral,"['አብን', 'ፓርቲ']","['ከአመት', 'በፊት', 'በፋና', 'ኢቢሲ', 'ዋልታ', 'የአብን', 'ምንም', 'አይዘገብም', 'ነበር']"
9195,9195,against,"['አብን', 'ፓርቲ']","['የታሪክ', 'አተላ', 'አንተን', 'አየሁ', 'ካንድም', 'ጊዜ', 'የጎንደርን', 'ታሪክ', 'ስትቀይስ', 'አየውህ', 'ልንገርህ', 'መቸም', 'ቢሆን', 'አትመረጡም', 'ከጎንደር', 'ጋ', 'ከተጣላክ', 'ከባድ', 'ነው']"
9196,9196,against,"['ብልፅግና', 'ፓርቲ']","['የምታወራው', 'ሌላ', 'መሬት', 'ላይ', 'ያለው', 'ሌላ', 'ህፃናትን', 'የምትመራ', 'መሰለህ', 'እንዴ', 'አንተ', 'ዋቴያም', 'ዘመዶችህ', 'ተንገብግበው', 'አዲስ', 'አበባን', 'ወረዋታል', 'ሁሉንም', 'በሚባል', 'መልኩ', 'የመንግስት', 'መስሪያ', 'ቤቶችን', 'ኦሮሞ', 'ነው', 'የሚሰራበት', 'ይሄ', 'የጠነባ', 'መንገድህ', 'የት', 'እንደሚያደርስህ', 'በቅርቡ', 'እናያለን', 'ያንተስ', 'ከሁሉም', 'የዘገነነ', 'ሞት', 'የሚጠብቅህ', 'ይመስለኛል']"
9197,9197,neutral,"['ብልፅግና', 'ፓርቲ']","['አንድ', 'ሀገር', 'በኢኮኖሚ', 'አደገ', 'ለመባል', 'ዜጎቹን', 'በትምህርት', 'ማብቃትና', 'ማመዛዘን', 'የሚችል', 'ዜጋ', 'ማፍራት', 'አለበት', 'ይሄ', 'ደግሞ', 'የሚሆነው', 'በመንግስት', 'መማሪያ', 'በሚሰጥ', 'ትምህርት', 'ብቻ', 'ሳይሆን', 'ነገሮችን', 'በራሱ', 'መመራመር', 'የሚችልበትን', 'አከባቢ', 'መንግስት', 'ስፈጥርለት', 'ነዉ']"
9198,9198,against,"['ቀይ', 'ባህር']","['ሂዱና', 'ተዋጓ', 'የበሬ', 'ወለደ', 'ዜና', 'እንደመበጥረቅ', 'ይቀል', 'መስሎሀል']"
9199,9199,favor,"['ብልፅግና', 'ፓርቲ']","['በርቱልን', 'ምጊዜም', 'እውነት', 'ያሸንፋልበማንኝውም', 'ጉዳይ', 'ከጓናችሁ', 'አለን']"
9200,9200,neutral,"['አብን', 'ፓርቲ']","['ፍቃድ', 'በአራት', 'ኪሎ', 'እንደሆነች', 'እንዲሁም', 'በጎንደር', 'ትሁን']"
9201,9201,neutral,"['አብን', 'ፓርቲ']","['አሁን', 'የእረፍት', 'ጊዜ', 'ነው', 'ለተመራጮች', 'ጎብኘት', 'አድርጉ', 'አካባቢያቹሁን', 'የሰራችሁትን', 'በፎቶ', 'እያስደገፋቹ', 'አሳዩን', 'ከዛ', 'እንደው', 'ዘራፋዋን', 'በደስታ', 'አሳዩን', 'አይሻልም']"
9202,9202,neutral,"['አብን', 'ፓርቲ']","['በዝህ', 'በስለጠነ', 'ጊዜ', 'ሺማግሌ', 'ሺፍታወችን', 'መያዝ', 'ያቃተው', 'መግስት']"
9203,9203,neutral,"['አብን', 'ፓርቲ']","['ጠያቂው', 'ለሚጠይቃቸው', 'ጥያቄዎች', 'ምላሽ', 'እስኪሰጠው', 'አደብ', 'ቢገዛ', 'ጥሩ', 'ይሆን', 'ነበር', 'ነገር', 'ግን', 'ተጠያቂውን', 'ለማዋከብ', 'ያደረገው', 'ሙከራ', 'በራሱ', 'ላይ', 'የሙያዊ', 'ክህሎት', 'ጥያቄን', 'አስነስቶበታል']"
9204,9204,neutral,"['ብልፅግና', 'ፓርቲ']","['ከኢትዮጵያውያን', 'የወል', 'ማንነቶች', 'ጥቂቶቹ', 'ከአለም', 'ብቸኛ', 'የፊደል', 'ፊደሎች', 'ፊደላት', 'ስነ', 'ፅሁፍ', 'ባለቤትነትየአድዋ', 'ድል', 'የዘመን', 'መለወጫ', 'የሰአት', 'አቆጣጠርበክፉም', 'በደግም', 'የጋርዮሽ', 'ባህሎችየህዳሴ', 'ግድብ', 'የአረንጓዴ', 'አሻራ', 'ወዘተ']"
9205,9205,favor,"['አብን', 'ፓርቲ']","['አማራ', 'ታሪኩን', 'መልሶ', 'ማደስ', 'አለበት', 'ተቻችሎ', 'የሚኖርባትን', 'ሀገር', 'አንዱ', 'አባራሪ', 'ሌላው', 'ተባራሪ', 'የማይሆንባትን', 'ሀገር', 'አማራው', 'በሀገሩ', 'ላይ', 'በማንኞውም', 'ቦታ', 'ተዘዋውሮ', 'የሚሰራባትና', 'ሀብት', 'የሚያፈራባት', 'ሀገር', 'መፈጠር', 'አለበት']"
9206,9206,against,"['ሰንድቅ', 'አላማ']","['ጥሩ', 'ነገር', 'ስሆን', 'ከኢትዮጵያ', 'ታሪክ', 'ይነሳል', 'ክፉ', 'ስሆን', 'አዲስ', 'አበባ', 'የኦሮሞ', 'ናት', 'ሲባል', 'ደግሞ', 'ከአፄው', 'ዘመን', 'ይነሳልአይ', 'የእናንቴ', 'ጉድ', 'በፍፁም', 'ከአለው', 'ባንድራ', 'ውጭ', 'ማንም', 'አይቀበልም', 'እኔ', 'በግሌ', 'በአለንበት', 'ሁኔታ', 'እንቀጥል', 'ካልን', 'ይህ', 'ባንድራ', 'መቀየር', 'የለበትም']"
9207,9207,favor,"['ቀይ', 'ባህር']","['እውነት', 'ኢትዮጵያ', 'የባህር', 'በር', 'ያስፈልጋታል', 'ለዚሁም', 'የኢትዮጵያ', 'ህዝብ', 'በአንድነት', 'መነሳት', 'አለብን', 'የኢሳያስ', 'አፈወርቅና', 'የሻእብያ', 'መወራጨት', 'የትም', 'አይደርስም', 'በህብረት', 'ላገራችን', 'እድገት', 'መነሳት', 'አለብን']"
9208,9208,against,"['ኢዜማ', 'ፓርቲ']","['ዜጋ', 'በሳውድ', 'አንደውሻ', 'ኢትዮጲያውነት', 'ወንጀል', 'ሆኖ', 'እየተሰቃዪ', 'እናንተ', 'ሰማይ', 'ሰማይ', 'ትጨፍራላችሁ', 'ማንም', 'ድምፅ', 'የሆናቸው', 'የምዬ', 'ልጆች', 'በስሟ', 'እየተሰቃዪ', 'እናንተ', 'በስሟ', 'ጨፍሩ', 'ወለታዎን', 'መክፈል', 'ማለት', 'መጨፈር', 'ሳይሆን', 'ልጆቾን', 'መጠየቅ', 'ነው']"
9209,9209,against,"['ቀይ', 'ባህር']","['በመጀመሪያ', 'ምን', 'እየተነገሪኪ', 'ነህ', 'አቢ', 'ያለው', 'ወደብ', 'እንፈልጋለን', 'እሆ', 'ሚልዮን', 'ሰለ', 'ምንደሪስ', 'በግዲ', 'ወይስ', 'ባሀሊ', 'ከአሉላ', 'አባ', 'ነጋ', 'የሚጠቀምበት', 'የነበረ', 'የለ', 'መሪ', 'ስለዚ', 'እናንተ', 'ብልፅግና', 'የውስጣው', 'ችግር', 'መፍታት', 'ያቀትህ', 'ወዲ', 'ጎረቤት', 'መተንከፍ', 'ይቅሪ', 'ትንሽ', 'ስለ', 'የስው', 'ህይወት', 'ማሱብ', 'አለብህ', 'ውግእ', 'ጥሩ', 'አይደለም', 'ሰከን', 'ያስፈልጋል🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷🇪🇷']"
9210,9210,against,"['ቀይ', 'ባህር']","['አይ', 'ባህር', 'ይዋጣችሁ']"
9211,9211,favor,"['አብን', 'ፓርቲ']","['በርቱልን', 'የአማራ', 'ህዝብ', 'ከጎናችሁ', 'ተሰላፊ', 'ነው']"
9212,9212,neutral,"['አብን', 'ፓርቲ']","['አምላካችን', 'ሆይ', 'የልጆችን', 'ካህን', 'ስማን']"
9213,9213,favor,"['ኢዜማ', 'ፓርቲ']","['አንዷለም', 'ካሸነፈ', 'ፓርቲው', 'ጭላንጭል', 'ተስፋ', 'ይኖረዋል']"
9214,9214,neutral,"['ኢዜማ', 'ፓርቲ']","['ማርና', 'ወተት', 'የምተፋስ', 'እናት', 'ሀገሬ', 'እትዮጵያዬ', 'ሺህ', 'አማት', 'ንገሺህ']"
9215,9215,against,"['ቀይ', 'ባህር']","['ሰው', 'በመታወቂያውና', 'በስሙ', 'በሚታሰርበት', 'አገር', 'እንኳ', 'ለሩቁ', 'ቀይ', 'ባህርና', 'ለዋቤ', 'ሸበሌም', 'ኬሬዳሽ', 'ላይ', 'ነን']"
9216,9216,neutral,"['አብን', 'ፓርቲ']","['እየመሰረቱልን', 'ነው', 'ወይስ', 'እየመሰረትን', 'ነውስጋቲ', 'ይግባችሁ', 'እንደ', 'ብአዲን', 'እንዳይመሰሩቱልን', 'መስራቾቹም', 'አማራ', 'መሆናቸው', 'ይረጋገጥ']"
9217,9217,neutral,"['አብን', 'ፓርቲ']","['በአማራ', 'ክልል', 'አንዳንድ', 'የጦርነቱ', 'ቀጣና', 'የነበሩ', 'እንዲሁም', 'ከተለያዩ', 'የክልሉ', 'አካባቢዎች', 'ዘምተው', 'የነበሩ', 'ተማሪዎች', 'ጭምር', 'እንዳሉ', 'ይታወቃል', 'በትምህርት', 'ሚኒስትሩ', 'ግብዝነትና', 'ማንአለብኝነት', 'በተወሰነ', 'ውሳኔ', 'ግን', 'አመት', 'ሙሉ', 'የለፉበት', 'ልፋታቸው', 'በከንቱ', 'እንዲቀር', 'ብዙ', 'ዋጋ', 'የከፈሉ', 'ቤተሰቦቻቸውም', 'ተስፋ', 'እንዳይኖራቸው', 'ተደርገዋል']"
9218,9218,neutral,"['አብን', 'ፓርቲ']","['ኢሀዲግ', 'እንዲወድቅ', 'የተለያዩ', 'ፓርቲዎች', 'ጥምረት', 'መፍጠር', 'መቻል', 'አለባቸዉ']"
9219,9219,neutral,"['ሰንድቅ', 'አላማ']","['የኢትዮጵያ', 'ዘሮች', 'ሳይሆን', 'የኢትዮጵያ', 'ብሄር', 'ብሄረሰቦች', 'በይ']"
9220,9220,favor,"['አብን', 'ፓርቲ']","['ከነዚህ', 'የተግባር', 'ጀግኖች', 'ማንም', 'ኢትዮጵያዊ', 'የሆነ', 'አማራ', 'ለህልውናው', 'ሲል', 'ከዚህ', 'ድርጅት', 'መቆም', 'አለበት', 'ብዬ', 'አምናለው']"
9221,9221,against,"['ሰንድቅ', 'አላማ']","['በዚህ', 'ደግሞ', 'የንፁሀን', 'ዜጎቻችን', 'ደም', 'ይፈሰስ', 'እንዴ', 'ይህ', 'ጥያቄ', 'ያቀን', 'ጅቦች', 'ዋነኛ', 'አጀንደ', 'ነዉ', 'መንግስት', 'ራሱ', 'ዝም', 'ያለው', 'በዚህ', 'ምክኒያት', 'ችግር', 'እንዳይፈጠር', 'ነው', 'በነገራችን', 'ላይ', 'ሰንዳቅ', 'አላማ', 'ተቀይሮ', 'ከድህነት', 'ካልወጣን', 'ባንድራ', 'እንጀራ', 'ይሆናል', 'እንዴ', 'ስለዚህ', 'ከጥቃቅን', 'ነገሮች', 'ውጡ', 'ብዙ', 'ነገር', 'የሚጠየቅ', 'ሳለ', 'ችግር', 'ውስጥ', 'ገብታችሁ', 'ችግር', 'አታወሩ']"
9222,9222,favor,"['ሰንድቅ', 'አላማ']","['በግድነው', 'የተጫነብን', 'ኮኮቡ', 'መነሳት', 'አለበት', 'ህውሀቶች', 'አስጠንቁለው', 'ነበር', 'ኮኮብ', 'አመት', 'ትገዛላችሁ', 'ተብለው', 'ነበር', 'ምንጭ', 'ከሱዳን']"
9223,9223,neutral,"['አብን', 'ፓርቲ']","['እባካችሁ', 'በጁንታው', 'ተላላኪዎች', 'በተለይ', 'ባለሆቴሎች', 'እና', 'ወርቅቤቶች', 'ልዩ', 'ክትትል', 'ይደረግባቸው']"
9224,9224,against,"['አብን', 'ፓርቲ']","['ጎበዝ', 'አንተ', 'ብቻ', 'ጀግና', 'ሌላው', 'ብአዴን', 'የሆዳም', 'ጥርቅም', 'ለሆዱ', 'ብሎ', 'ህዝብን', 'የሽጠ', 'ጥርቅም', 'ነው', 'ዶክተር', 'ጫኔንም', 'ሳላመስገን', 'አላልፍም', 'ሌላው', 'አብን', 'ተብየው', 'የሆዳም', 'ጥርቅም', 'ነው', 'ጣሂር', 'እና', 'የውሸት', 'ፕሮፌሰር', 'ተብየው', 'ሆዳሙ', 'አንዱ', 'እሱ', 'ነው']"
9225,9225,against,"['ቀይ', 'ባህር']","['ኧረ', 'ወገን', 'ከቀይ', 'ባህር', 'በፊት', 'ቀይ', 'ሽንኩርትን', 'በቀላሉ', 'ባገኘነው', 'ሰውየውማ', 'ጢጥ', 'ሳይል', 'አይቀርም']"
9226,9226,neutral,"['አብን', 'ፓርቲ']","['የፓርቲ', 'እና', 'መደበኛ', 'የመንግስት', 'ስራ', 'መደበላለቅ', 'የለበትም', 'ብለን', 'እየሞገትን', 'ነው', 'ይህ', 'መርህ', 'ለሌሎች', 'ተፎካካሪ', 'ፓርቲዎችም', 'ይሰራል', 'መንግስት', 'የጤና', 'ኤክስቴንሽን', 'ሰራተኞችን', 'የቤት', 'ለቤት', 'የስራ', 'ስምሪት', 'ተጠቅሞ', 'የምርጫ', 'ቅስቀሳ', 'ቢያደርግ', 'እቃወማለሁ']"
9227,9227,against,"['ሰንድቅ', 'አላማ']","['የክልል', 'ባንዲራ', 'መኖር', 'የለበትም', 'በጣም', 'ደስ', 'ይላል', 'አብያችን', 'የእዝቡን', 'ድምፅ', 'የምሰማ', 'አንተ', 'እኮ', 'የዘመኑ', 'ሙሴ', 'ነክ', 'ስለአንተ', 'እግዚሀብሄር', 'ይባረክ', 'የፍቅር', 'ሰው']"
9228,9228,neutral,"['አብን', 'ፓርቲ']","['የዚህን', 'ስውየ', 'ስልክ', 'ብትልኩልኝ']"
9229,9229,favor,"['ብልፅግና', 'ፓርቲ']","['ይህን', 'ህዝብ', 'መምራት', 'አስቸጋሪ', 'ነው', 'ምክኒያቱም', 'ነፋስ', 'በነፈሰበት', 'ሁሉ', 'ካልተገኘው', 'የሚል', 'ህዝብ', 'ነው', 'መንጌስ', 'ብሎ', 'ነበርኮ', 'ወርቅ', 'ሲያነጥፍለት', 'ዶክተር', 'አብይ', 'ሆይ', 'አሁን', 'እንኳን', 'አንተ', 'በመልካም', 'የተናገርከውን', 'በመጥፎ', 'ተርጉሞ', 'እየሰደቡክ', 'ነው']"
9230,9230,neutral,"['ኢዜማ', 'ፓርቲ']","['ጋምቤላ', 'የነፃነት', 'ህዝብ', 'መናሀሪያ']"
9231,9231,favor,"['አብን', 'ፓርቲ']","['ክሪስ', 'አንተና', 'መሰሎችህ', 'አብንን', 'ትታደጉት', 'ዘንድ', 'አደራ', 'እላለሁ']"
9232,9232,against,"['አብን', 'ፓርቲ']","['በአማራ', 'ስም', 'በየቦታው', 'የተቋቋሙ', 'ድርጅቶችን', 'በሙሉ', 'አቅፎ', 'መያዝ', 'አለበት', 'በተለይ', 'በውጪ', 'ሀገር', 'ያሉት', 'በትኩረት', 'ሊያስቡበት', 'ይገባል', 'እንድ', 'እንሁን', 'ተጨማሪ', 'ፖርቲ', 'አያስፈልግንም', 'አንድ', 'ድርጅት', 'አንድ', 'አማራ']"
9233,9233,neutral,"['አብን', 'ፓርቲ']","['የሁሉም', 'ብሄር', 'ነፃነት', 'ግንባር', 'ኦነግአብንም', 'ህዋትም', 'ይወዳደሩ', 'አብን', 'ብቻ', 'የሚል', 'የለም', 'የሁሉም', 'መምጣቱ', 'አይቀርም']"
9234,9234,against,"['ሰንድቅ', 'አላማ']","['ኢሀዴግም', 'እንደማያዋጣው', 'አውቆ', 'ኮከብ', 'ለጥፎባታ', 'ተራው', 'የ', 'ኦነግ', 'ስለሆነ', 'እሱ', 'ደግሞ', 'ዛፍ', 'ይለጥፍበት', 'ምድረ', 'ዲቄት']"
