stance,target,text
favor,አብን ፓርቲ,እነዚህ ወጣት መሪዎች ግን ሀገራዊ ፍቅርና ኢትዮጵያዊነትን የተላበሰ ስብዕና ዓላቸው ከማንኛውም ኢትዮጵያዊ ወገናቸው ጋር በፍትህ ለመስራት ቁርጠኞች ናቸው የበታችነት እና የበላነት የሚል ወይም የውሸት የወያኔ ጨቃኝ  ተጨቃኝ ትርክት የፅዱ ኢትዮጵያ ሀገራቸው እና ህዝባቸው ለወደፊት ምን ይፈልጋሉ ብለው መመልከት የሚችሉ ራዕይ ያላቸው ወጣት መሪዎች ናቸው
favor,አብን ፓርቲ,አብኖች ጀግኖች የዐማራ መሪ
favor,አብን ፓርቲ,አብን አማራን ብቻ ሳይሆን ኢትዮጵያን ነፃ ያወጣል
favor,አብን ፓርቲ,ትክክል  በርቱ መሬት ወርዳችሁ ሥሩ  በጀት ከህዝቡ ጠይቁ  ባለሀብቱ በገዘቡ ይታገል
favor,አብን ፓርቲ,አማራ ማለት ሁሉንም የኢትዮጵያ ህዝብ የሚያከብር የሚወድ በጋራ ተከባብሮ ችግሮችን ሁሉ የሚፈታ መሆን አለበት
favor,አብን ፓርቲ,ለምን አብይ አማራን ክዶት እንዳጋፈጠው ለአማራ ህዝብ አትነግሩትም
favor,አብን ፓርቲ,በህይወቴ እምወዳችሁ እና እምመኛችሁ ፓርቲ ናችሁ። ኦሮሚያ ውስጥ እንዴት .........
favor,አብን ፓርቲ,"እናንት የአብን ወጣት መሪዎች ፣ለኢትዮጵያና ለክልላችሁ ባላችሁ አቋም ወደናችኋል።""አንድነት ኃይል ነውና"" ሁላችሁም የአማራ የፖለቲካ ድርጅቶች በአንድነት በመቆም፣ሀገራችን በውስጥና በውጭ ፀረ አንድነት ኃይሎች የተጠነሰሰውን አፍራሽ ሴራ ህዝቡን አስተባብሮ፣ በማክሽፍ ፣የአማራን ርስትና ክብር እንድታሰከብሩ አደራ እንላለን!!!!"
favor,አብን ፓርቲ,አብን ልክ ነው ይሄ ጀግና ባለታሪክ የኢቲዮጵያ እዝብ አየተባላና እየተጨፈጨፈ ያለው ብቸኛው እጉና እገመንግስቱ በቀደደው ወይም ባስቀመጠው መርዝ ነው።
favor,አብን ፓርቲ,አብንንች ።እባካችሁ የአማራን ሕዝብ ።ኢትዮጵያ እያለ በስም እያታለለ የእራሱን በ ሸኔ ፀፈኛው ተረኛው።አትስሙት አማራ ጀግና ነው እያለ በቅቤ ምላሱ እየለበለበ።ፖለቲካ ተንኮል ነው ከሚል አስመሳይ ተው ውጣ ከአብን ጋር አማራን አድን።ድል ለአብን
favor,አብን ፓርቲ,የፈሪ ዱላ 10 በትር ነው ይባላል መቼ ነው። ፍርሀታቸው ወደር የለውም ህወሓት እንደ አማራ አልፈረጀም ወይም እንዋራራደለን አላለም ነገር ግን ለተስፋፊና ወራሪ ሀይል ተመጣጣኝ እርምጃ ለመውሰድ ይገደዳል።
favor,አብን ፓርቲ,አብን !! አሁን በአማራ ላይ በማፍያው ወያኔ የተቃጣ ጦርነት ከፊትህ ስላለ .እሄንን አራሙቻና ወንበዴ ከአማራው ህዝብ ጋር ሆነህ የምትታገልበትና የምትፈተሽበት ግዜ ነው
against,አብን ፓርቲ,አቦ ዞር በሉ ሁላችሁም አንድ ናችሁ ገና ትደሰቃለህ ማንም አያደንህም አትለማመጥ አታለቃቅሱ
neutral,አብን ፓርቲ,በኦነጉ መሪ አብይ አህመድ የታገቱ ተማሪዎች 580 ቀን ሆናቸው መቼም አንረሳችሁም
against,አብን ፓርቲ,በፊንፊኔ ኦሮሚያ እትዮጵያ የሰጣችሁት መግለጫ ከሞላ ጎደል ጥሩ ነው፡ ነገር ግን ገዢው ፓርቲ ክፍተት አለበት ስትል፡ እኔ ሙሉ ነኝ እያልክ ስለሆነ በራሳችሁ ፓርቲ ለይ ብታቶኩሩ፡ የናንተንም የአ/አ ሸዋ ክፍተቱን በሰፊው ታገኙታለችሁ፡ ብልፅግና ብልፅግና ነው አረት ነጥብ
against,አብን ፓርቲ,አየናችሁ እኮ። አንተ የአማራ ሕዝብ እያልክ፡ አንዲት ጥይት ብትተኮስ ቀድመህ ጥለኸን የምትፈረጥጠው አንተ ነኽ።
favor,አብን ፓርቲ,አማራ ምነው መሪ አጣን ? : የተማሩ ተስፋ ያደረግንባቸው ልጆቻችን ወዴት ገቡ ? እያለ በቁጭት ለዘመናት ሲያለቅስ : የሚደርስበትን ዘር ተኮር ጥቃት ለመከላከል ሲታገል ኖሯል:: አብን የአማራ ህዝብ ትግል የወለደው ድርጅት ነው::
against,አብን ፓርቲ,ካሸነፈው ፓርቲ ጋር ተባብራችሁ አገራችሁን አድኑ ወጣቶች ሥለሆናችሁ ተረካቢም ስለምትሆኑ ከዶር አብይ የበሠለና ጠንካራ አመራርን ብትማሩ ለወደፊት ለኢትዮጵያውያን ተስፋ ትሆናላችሁ
against,አብን ፓርቲ,ለወንበዴ ትግሬ ማንም ኢትዮጵያዊያን አይነበረከክም ድልድይ አፍራሾች የአ.አ ተወላጆች ።
against,አብን ፓርቲ,አንተየ ተወንማ በየቀኑ እጅህ እየሠጠህ ወልቃይትና ራያን ስም አሥር ጊዜ ስትጠራ ግዜው መሸብህ ትግርኛ ቋንቋ ተናጋሪ ናቸው ልጆቻችንን ልታስጨርስ ነው እንጂ የተኛው የአማራ ምሁር ጠበንጃ አንግቦ ከልዩ ሃይል ጋር ሲሰለፍ አይተሃል የድሃውን ልጅን ግን ኢትዮጵያ ተወረረች አያልክ በማይክሮፎን ትለፈልፋለህ ። ዞርበል ሞኝኸን ፈልግ ሰው መሣይ በሸንጎ ነህ ።
against,አብን ፓርቲ,ምድነው ያዙኝ ልቀቁኝ ያን ሁሉ ምርኮኛ መንገድ  ላይ ጥለሕ ፈርጥጠሕ ሔደሕ ቤታባሕ አቅምሕ ነው የምትዋጋው ምንም የማያቀውን ሚሊሻና ገበሬ ልታስጨርሱት ነው
against,አብን ፓርቲ,ለምን በክልላችሁ ሁናችሁ አትታገሉም ህዝብን እንመራለን ካላችሁ አጠገቡ አትሆኑም ለምን ዋና ብሮአችሁን አድስ አበባ አደረጋችሁ ይገባናል ስራው ባልደራስን በመግፋት በቅርብ በህዝብ ላይ አመጽ ለማነሳሳት እንድያመቻችሁ መሆኑን ልታውቁ ይገባል የአድስ አበባ ነዋሪ የመላው የኢትዮጵያ ህዝብ ነው ክልላችሁን ቀረብ በሉት
against,አብን ፓርቲ,በቃ ኢትዮጵያን እረሣችኋት ለነገሩ ለኢትዮዽያ ብልፅግና አለላት
favor,አብን ፓርቲ,የአብን መሪዎች ቀጥሉበት የአማራ ህዝብ መሪ አጥቶ እንጂ ጀግንነትኮ በደምና በአጥንቱ የሰረፀ የጀግና ዘር ነው አሁንም አንድ አማራ ለሁሉም አማራ እያልን ኢትዮጵያ በልባችን ባንዲራዋን በእጃችን ይዘን ሁሌም እናሸንፋለን
favor,አብን ፓርቲ,በአጭር ጊዜ ውስጥ በጣም ብዙ ድጋፍ እያገኘ ያለ ተቀናቃኝ ፓለቲካል ፓርቲ። ጠንክሩ ሁሉም አማራው ልቡ እየበራ ሲመጣ ለአማራው ይደርሳሉ
favor,አብን ፓርቲ,አብን እኮ የአንድ አመት ሳይሆን የሚመስለው የሰላሳ እና የአርባ አመት ፖለቲከኛ ነው የሚመስሉት እና በርቱ
favor,አብን ፓርቲ,አብን በመጣ በአጭር ጊዜ ውስጥ የፖለቲካውን ሚዛን ማስጠበቅ በመቻሉ በጣም ደስ ይላል
favor,አብን ፓርቲ,ይህንን ዶክተር ስወደው ንግግሩ እርጋታው ደስ ይላል እግዚአብሔር ከአንተ ጋር ይሁን።
favor,አብን ፓርቲ,አብኖች ንስሮች በርቱ ሁሌም ከጎናቹ ነን የአማራ ህዝብ በአለም የታወቀ ዲሲፒሊን ያለው የሰላም የፍቅር የአንድነት ተምሳሌት ነው አማራ እኛ እንጅ እኔ አይልም አማራ ቅኔ እንጅ ባንክ አይዘርፍም !!!
favor,አብን ፓርቲ,አብን ደሜነውከአብን ጋር ወደፊት
favor,አብን ፓርቲ,የአብ አላማ መጨረሻው ኢትዮጵያ ነው ይህን ኢትዮጵያዊያን ማመን አለባቸው
favor,አብን ፓርቲ,በጣም የበሰላችሁ እንቁ የአማራ ልጆች
favor,አብን ፓርቲ,አብን እናግዝ። በርቱልን
favor,አብን ፓርቲ,አብኖች የኛ መልካሞች በርቱልን
favor,አብን ፓርቲ,እኔን የሚቆጨኝ አብን እኔ የምኖርበት አገር መጥተው በዛ ስአት እኔ ስለማላውቃቸው ባለመሄዴ ይከነክነኛል። እንደገና ትመጣላችሁ ብዬ ተስፍ አደርጋለሁ።በተቻላችሁ መጠን ወደ ውጭው አገር ሄዳችሁ አማራን አነሳሱት። ት
favor,አብን ፓርቲ,ንስሮቻችን አብኖች በርቱ ጠንክሩ
favor,አብን ፓርቲ,ሁሌም ምርጥ ናችሁ ቀጣይ ምርጫ ሀሬ ግብቼ የአብንን አርማ ያለበት ቲሸርት ለብሸ ሸዋን አላዩትም አብኖች ማሳየት ነው ህልሜ
favor,አብን ፓርቲ,በሳል አመራር ከትህትና ጋር የተላበሰ ምሁር ነው። በአንድ አመት ውስጥ ድርጅቱን ስኬታማ ማድረጉ የዚህ ምልክት ነው። አብኖች ምርጥ መሪ ነው ያላችሁ።
favor,አብን ፓርቲ,በየ ቀኑ ብታወሩ እራሱ አልጠግባቹም ከአብን ጋር ወደ ፊት አስራቶች እናመሰግናለን በርቱልን
favor,አብን ፓርቲ,አማራወች ለምን ላይክ ኮሜንት አታረጉም እጃችሁን ለጥሩ ነገር ተጠቀሙ ለሌላው ማሽቃበጥ አትሩጡ አብን እና አስራቶችን ቢያንስ በላይክ ተባበሩ
favor,አብን ፓርቲ,የአማራ ልጅ ቅኔ እንጅ ባንክ አይዘርፍም አብን አብን በርቱ ፈጣሪ ከናንተ ጋር ይሁን የአማራ ንስሮች በርቱ
favor,አብን ፓርቲ,በርቱ አብኖች ሸዋም ሂዱ ብአዴን ሸዋን ጨቁኖታል በተረፈ በርቱ ከጎናችሁ ነን
favor,አብን ፓርቲ,ዶክተር ደሳለኝ እድሜና ጤና ይስጥልን ከጎናችሁ ነን የአብን አባላቶች ሁሉንም ሰክታተላቸው እረግት ስክን ያሉ እምታምሩ ደስ የምትሉ ናቸው እንወዳችሁአለን አብኖች በርቱልን አላህ ከናተ ጋር ይሁን
favor,አብን ፓርቲ,ስወዳቹሁ አብኖች በርቱ አላህ ይርዳቹሁ
favor,አብን ፓርቲ,አብንኖች ማሻ አላህ ብለናል የምናየው ስራችሁ የአመቱም የእለቱም አሪፍ  ነው ጠክሩ ከጎናችሁ  ነን ሰላማችሁ ይብዛ ኢሻ አላ
favor,አብን ፓርቲ,አብኖች ከኣጋመዎች ሸረኞች ተጠንቀቁ። እነሱ የነኩት ነገር ሁሌ እንደጠወለገ ነው። ከእሳት ማየት ትችላላችሁ
favor,አብን ፓርቲ,ዶክተር ደሳለኝ የኔ ድንቡሼ ስወድህ እኮ በርቱ አብን ውስጤ ነው። አስራትም እንደዛው
favor,አብን ፓርቲ,አብን ጀግና አሥራት ጀግና ናችሁ አላህ ከቀን ጅብ ይጠብቃቸሁ የምታኩሩ ናቸሁ
favor,አብን ፓርቲ,ደስአለኝ ጫኔ አይዞህ በርታ ሁሉም የአማራ ህዝብ ከጎንህ ነው እናንተ በርቱ ፈጣሪ ያብርታችሁ
favor,አብን ፓርቲ,አብን ማለት ከአብ ከወልዱ ከመንፈስ ቅድስ የሰረፀ ነዉ በርቱ አማራ ታሪካችን ለአላማ
favor,አብን ፓርቲ,በርቱልን አብኖቹ እግዚያብሄር ይርዳችሁ ሀይል ሁሉ የሱ ነው
favor,አብን ፓርቲ,እግዚአብሔር ሠላምና ጤና ይሥጣችሁ
favor,አብን ፓርቲ,በጣም ትክክል አማራ ክልል በጣም ህግ ይከበራል እረባሽ ወጣት የለም
favor,አብን ፓርቲ,አብን ትግሉን ሁለገብ መሆን አለበት
favor,አብን ፓርቲ,አብኖች በርቱ አይዞን ይሄም ቀን ያልፍል ግን በባህርዳርና በጎንደር ወጣቶች እየታሰሩነው እሚባለው እውነት ነው እንዴ
favor,አብን ፓርቲ,አብን መቼ ነው ደቡብ ወሎ የምትሄዱት
favor,አብን ፓርቲ,አብኖች አይዞአችሁ በርቱ
favor,አብን ፓርቲ,መጨረሻ ላይ ስትጨባበጡ የተያያችሁበት መንገድ እንዴት ደስ ይላል?!
against,አብን ፓርቲ,ውነም ጥቁር አማሮች አልካቸው ጌታ የስራቸውን ይስጣቸው አማራ መስለው አማራን የሚያስጨርሱ እርኩሶች
favor,አብን ፓርቲ,አብን በርቱ እኛም ያቅም እንረዳለን ከትግራይ ህዝብ ጋር ያለው ቁርሾ ሊያበቃ ይገባል አንድ ህዝቦች ነንና እባካቹ i am fade up
favor,አብን ፓርቲ,አብን እናግዝ። ንስሮች በርቱ
favor,አብን ፓርቲ,አብን  አንበሳ መጣ ወጣቱ አማራው መጣ እያገሳ
favor,አብን ፓርቲ,አብኖች : በውጪው አለም የአማራው ምሽግ ; የዳያስፖራው ፓለቲካ የጀርባ አጥንት በሆነው በዋሽንግተን ዲሲ ለምን ተገኝታችሁ የፖለቲካ አራማጅነት ( campaign) ስራ እንዳልሰራችሁ እና የህዝባዊ ሀይል መሰረት እንዳልገነባችሁ የሚከነክነኝ ጥያቄ ነው ። ትልቅ ድክመት ነው ; አስቡበት።
favor,አብን ፓርቲ,አብኖች ሰወቼነው ወደ ኤፌሶን አጣዬ ማጀቴ ካራቆሪ እምትሄዱት አረ የሸዋን ወጣት አንቁት አደራጁት በወያኔ ዘመን ሸሜን ሸዋ በፓለቲካም በኢኮኖሚም ነው ወደኋላ ያስቀሩት
favor,አብን ፓርቲ,አንተ ቅመም ነህ በትክክለኛው ሰአት ለአማራ የተገኘህ መሪ ነህ
favor,አብን ፓርቲ,የቅኔው ጀግና አብን በራሱ ቅኔ ነው ያልገባህ ወገኔ አወላግደህ ከሚተረጉም እና ቅኔውን ሳትማር ልትፈታ ከምትፍጨረጨር የቅኔውን ትርጉም እስኪያስረዱህ ታገስ !!! አብን ባለቅኔው ትርጉሙም ይሄው ነው ሰሙ አማራነት ወርቁ ኢትዮጲያ ነው
favor,አብን ፓርቲ,አብን ውስጤ ነው መቼም ተስፋ አትቁረጡ እንወዳችኋለን
favor,አብን ፓርቲ,ወሎዎች በጣም አጀቴን አሳረራችሁት ቢያስ የሱፍ ፖርላማ እንዲገባ ማድረግ ነበረባችሁ የሱፍ በሳል ፖለቲከኛ ነበር
favor,አብን ፓርቲ,ለፅንፈኛ ተገቢ የሆነ ቅጣት ነው ሠከን ብላቹህ ማሠብ አለባቹህ ኩርባና አደገኛ ቁልቁለት መኖሩን መማር አለባቹህ
favor,አብን ፓርቲ,የሱፌ የአማራ የቁርጥ ቅን ልጅ እድሜህ ይርዘም ለአማራ ህዝብ ብሎም ለመላው የኢትዮጵያ ህዝብ ፈውስ ናችሁ
favor,አብን ፓርቲ,ማንም ያሸንፍ ማን ዋናዉ አገራችን በደንብ የሚመራ በዘር በሀይማኖት የማንባላበት ይሁንልን ሌላ ምንም አልልም
favor,አብን ፓርቲ,አብኖች ጀግኖች የአገር አለኝታ ጀግኖች እንኮራባችኋለን አገርን  ከመፈራረስ አትርፋችኋል አብኖች ጀግናወች
favor,አብን ፓርቲ,እኔ የአብን አባል ባልሆንም ዮሱፍና ጣሂር እንደምንም ብለው ቢያሸንፉ በጣም ደሥ ይለኝ ነበር ምክንያቱም ከማንም በላይ የወቅቱን የፖለቲካ ምህዋር የተረዱ ምርጥ ኢትዮጵያዊ የአማራ ፈርጦች ሥለሆኑ
